log_text,label
76.205.71.46 USER=guest REQ=GET /checkout STATUS=200 LATENCY=16ms,NORMAL
21.238.227.75 USER=guest REQ=GET /checkout STATUS=200 LATENCY=128ms,NORMAL
236.44.106.58 USER=guest REQ=GET /contact STATUS=200 LATENCY=95ms,NORMAL
221.249.153.223 USER=guest REQ=GET /products STATUS=200 LATENCY=54ms,NORMAL
100.100.21.165 USER=guest REQ=GET /login STATUS=200 LATENCY=30ms,NORMAL
31.83.4.208 USER=guest REQ=GET /home STATUS=200 LATENCY=84ms,NORMAL
39.94.191.20 USER=guest REQ=GET /about STATUS=200 LATENCY=147ms,NORMAL
9.68.203.235 USER=guest REQ=GET /about STATUS=200 LATENCY=43ms,NORMAL
250.251.25.121 USER=guest REQ=GET /checkout STATUS=200 LATENCY=125ms,NORMAL
57.112.79.42 USER=guest REQ=GET /login STATUS=200 LATENCY=83ms,NORMAL
217.244.43.192 USER=guest REQ=GET /checkout STATUS=200 LATENCY=78ms,NORMAL
194.39.235.250 USER=guest REQ=GET /products STATUS=200 LATENCY=64ms,NORMAL
134.107.210.101 USER=guest REQ=GET /checkout STATUS=200 LATENCY=34ms,NORMAL
247.125.161.225 USER=guest REQ=GET /api/data STATUS=200 LATENCY=36ms,NORMAL
164.129.217.233 USER=guest REQ=GET /login STATUS=200 LATENCY=133ms,NORMAL
133.218.236.21 USER=guest REQ=GET /home STATUS=200 LATENCY=115ms,NORMAL
174.74.254.240 USER=guest REQ=GET /api/data STATUS=200 LATENCY=138ms,NORMAL
95.246.182.252 USER=guest REQ=GET /api/data STATUS=200 LATENCY=42ms,NORMAL
195.213.134.214 USER=guest REQ=GET /contact STATUS=200 LATENCY=121ms,NORMAL
230.161.87.210 USER=guest REQ=GET /checkout STATUS=200 LATENCY=101ms,NORMAL
170.127.37.55 USER=guest REQ=GET /api/data STATUS=200 LATENCY=39ms,NORMAL
7.235.141.236 USER=guest REQ=GET /products STATUS=200 LATENCY=69ms,NORMAL
215.5.61.109 USER=guest REQ=GET /products STATUS=200 LATENCY=16ms,NORMAL
154.130.41.206 USER=guest REQ=GET /api/data STATUS=200 LATENCY=134ms,NORMAL
78.145.75.60 USER=guest REQ=GET /checkout STATUS=200 LATENCY=47ms,NORMAL
43.135.1.95 USER=guest REQ=GET /checkout STATUS=200 LATENCY=13ms,NORMAL
220.202.50.165 USER=guest REQ=GET /products STATUS=200 LATENCY=57ms,NORMAL
115.162.57.61 USER=guest REQ=GET /about STATUS=200 LATENCY=143ms,NORMAL
115.142.202.209 USER=guest REQ=GET /home STATUS=200 LATENCY=64ms,NORMAL
67.138.185.66 USER=guest REQ=GET /checkout STATUS=200 LATENCY=52ms,NORMAL
236.45.213.149 USER=guest REQ=GET /checkout STATUS=200 LATENCY=31ms,NORMAL
53.79.96.153 USER=guest REQ=GET /checkout STATUS=200 LATENCY=100ms,NORMAL
22.181.157.230 USER=guest REQ=GET /about STATUS=200 LATENCY=12ms,NORMAL
130.35.106.116 USER=guest REQ=GET /contact STATUS=200 LATENCY=89ms,NORMAL
23.160.97.147 USER=guest REQ=GET /login STATUS=200 LATENCY=149ms,NORMAL
204.10.13.141 USER=guest REQ=GET /api/data STATUS=200 LATENCY=148ms,NORMAL
66.164.12.151 USER=guest REQ=GET /products STATUS=200 LATENCY=44ms,NORMAL
35.93.18.54 USER=guest REQ=GET /about STATUS=200 LATENCY=101ms,NORMAL
150.74.74.10 USER=guest REQ=GET /api/data STATUS=200 LATENCY=89ms,NORMAL
102.62.84.194 USER=guest REQ=GET /login STATUS=200 LATENCY=107ms,NORMAL
237.112.225.122 USER=guest REQ=GET /login STATUS=200 LATENCY=60ms,NORMAL
254.122.165.221 USER=guest REQ=GET /checkout STATUS=200 LATENCY=88ms,NORMAL
99.60.11.87 USER=guest REQ=GET /home STATUS=200 LATENCY=23ms,NORMAL
72.46.166.103 USER=guest REQ=GET /products STATUS=200 LATENCY=72ms,NORMAL
160.95.250.52 USER=guest REQ=GET /login STATUS=200 LATENCY=16ms,NORMAL
140.177.104.223 USER=guest REQ=GET /api/data STATUS=200 LATENCY=92ms,NORMAL
27.23.252.169 USER=guest REQ=GET /checkout STATUS=200 LATENCY=61ms,NORMAL
246.242.106.81 USER=guest REQ=GET /api/data STATUS=200 LATENCY=48ms,NORMAL
21.37.18.137 USER=guest REQ=GET /products STATUS=200 LATENCY=108ms,NORMAL
135.200.87.12 USER=guest REQ=GET /contact STATUS=200 LATENCY=51ms,NORMAL
121.78.29.91 USER=guest REQ=GET /about STATUS=200 LATENCY=107ms,NORMAL
164.172.20.205 USER=guest REQ=GET /products STATUS=200 LATENCY=136ms,NORMAL
20.201.232.92 USER=guest REQ=GET /products STATUS=200 LATENCY=59ms,NORMAL
243.243.228.165 USER=guest REQ=GET /login STATUS=200 LATENCY=132ms,NORMAL
3.187.90.188 USER=guest REQ=GET /checkout STATUS=200 LATENCY=70ms,NORMAL
217.247.132.144 USER=guest REQ=GET /checkout STATUS=200 LATENCY=92ms,NORMAL
238.193.152.80 USER=guest REQ=GET /checkout STATUS=200 LATENCY=52ms,NORMAL
99.37.235.64 USER=guest REQ=GET /contact STATUS=200 LATENCY=37ms,NORMAL
216.174.137.205 USER=guest REQ=GET /login STATUS=200 LATENCY=94ms,NORMAL
252.223.218.118 USER=guest REQ=GET /products STATUS=200 LATENCY=93ms,NORMAL
105.83.5.186 USER=guest REQ=GET /about STATUS=200 LATENCY=18ms,NORMAL
153.88.30.194 USER=guest REQ=GET /products STATUS=200 LATENCY=55ms,NORMAL
125.163.192.54 USER=guest REQ=GET /login STATUS=200 LATENCY=75ms,NORMAL
139.58.56.253 USER=guest REQ=GET /products STATUS=200 LATENCY=133ms,NORMAL
118.186.153.66 USER=guest REQ=GET /api/data STATUS=200 LATENCY=141ms,NORMAL
60.50.10.33 USER=guest REQ=GET /products STATUS=200 LATENCY=72ms,NORMAL
92.216.66.36 USER=guest REQ=GET /contact STATUS=200 LATENCY=101ms,NORMAL
37.244.42.103 USER=guest REQ=GET /home STATUS=200 LATENCY=111ms,NORMAL
201.178.130.87 USER=guest REQ=GET /api/data STATUS=200 LATENCY=130ms,NORMAL
57.190.145.82 USER=guest REQ=GET /checkout STATUS=200 LATENCY=30ms,NORMAL
24.40.74.48 USER=guest REQ=GET /api/data STATUS=200 LATENCY=141ms,NORMAL
185.100.4.14 USER=guest REQ=GET /contact STATUS=200 LATENCY=84ms,NORMAL
46.119.62.97 USER=guest REQ=GET /home STATUS=200 LATENCY=59ms,NORMAL
187.28.32.16 USER=guest REQ=GET /products STATUS=200 LATENCY=50ms,NORMAL
132.122.69.21 USER=guest REQ=GET /about STATUS=200 LATENCY=96ms,NORMAL
156.143.194.22 USER=guest REQ=GET /login STATUS=200 LATENCY=73ms,NORMAL
125.217.238.57 USER=guest REQ=GET /login STATUS=200 LATENCY=108ms,NORMAL
200.134.185.212 USER=guest REQ=GET /products STATUS=200 LATENCY=25ms,NORMAL
202.212.217.11 USER=guest REQ=GET /products STATUS=200 LATENCY=64ms,NORMAL
125.188.135.50 USER=guest REQ=GET /home STATUS=200 LATENCY=13ms,NORMAL
250.253.201.102 USER=guest REQ=GET /products STATUS=200 LATENCY=11ms,NORMAL
38.110.189.100 USER=guest REQ=GET /checkout STATUS=200 LATENCY=52ms,NORMAL
238.223.34.99 USER=guest REQ=GET /about STATUS=200 LATENCY=138ms,NORMAL
5.78.146.185 USER=guest REQ=GET /home STATUS=200 LATENCY=99ms,NORMAL
13.39.107.250 USER=guest REQ=GET /home STATUS=200 LATENCY=40ms,NORMAL
252.55.134.55 USER=guest REQ=GET /api/data STATUS=200 LATENCY=82ms,NORMAL
149.226.145.8 USER=guest REQ=GET /api/data STATUS=200 LATENCY=62ms,NORMAL
137.132.254.14 USER=guest REQ=GET /checkout STATUS=200 LATENCY=148ms,NORMAL
164.182.213.69 USER=guest REQ=GET /contact STATUS=200 LATENCY=43ms,NORMAL
142.200.117.91 USER=guest REQ=GET /login STATUS=200 LATENCY=137ms,NORMAL
15.184.58.198 USER=guest REQ=GET /checkout STATUS=200 LATENCY=27ms,NORMAL
103.85.22.208 USER=guest REQ=GET /api/data STATUS=200 LATENCY=20ms,NORMAL
227.15.215.125 USER=guest REQ=GET /contact STATUS=200 LATENCY=75ms,NORMAL
30.235.100.201 USER=guest REQ=GET /contact STATUS=200 LATENCY=68ms,NORMAL
22.20.185.70 USER=guest REQ=GET /home STATUS=200 LATENCY=137ms,NORMAL
218.213.216.239 USER=guest REQ=GET /about STATUS=200 LATENCY=25ms,NORMAL
57.56.92.99 USER=guest REQ=GET /home STATUS=200 LATENCY=34ms,NORMAL
210.86.63.141 USER=guest REQ=GET /contact STATUS=200 LATENCY=136ms,NORMAL
234.230.165.226 USER=guest REQ=GET /about STATUS=200 LATENCY=94ms,NORMAL
212.166.146.16 USER=guest REQ=GET /contact STATUS=200 LATENCY=83ms,NORMAL
38.227.232.177 USER=guest REQ=GET /checkout STATUS=200 LATENCY=44ms,NORMAL
255.43.95.131 USER=guest REQ=GET /checkout STATUS=200 LATENCY=103ms,NORMAL
88.242.95.85 USER=guest REQ=GET /about STATUS=200 LATENCY=12ms,NORMAL
241.162.125.147 USER=guest REQ=GET /home STATUS=200 LATENCY=83ms,NORMAL
151.146.185.191 USER=guest REQ=GET /login STATUS=200 LATENCY=139ms,NORMAL
9.71.193.146 USER=guest REQ=GET /about STATUS=200 LATENCY=75ms,NORMAL
92.133.190.164 USER=guest REQ=GET /about STATUS=200 LATENCY=91ms,NORMAL
226.145.148.2 USER=guest REQ=GET /api/data STATUS=200 LATENCY=29ms,NORMAL
187.201.81.152 USER=guest REQ=GET /login STATUS=200 LATENCY=112ms,NORMAL
37.152.20.243 USER=guest REQ=GET /home STATUS=200 LATENCY=68ms,NORMAL
124.21.197.188 USER=guest REQ=GET /about STATUS=200 LATENCY=130ms,NORMAL
215.22.116.18 USER=guest REQ=GET /about STATUS=200 LATENCY=11ms,NORMAL
113.188.115.67 USER=guest REQ=GET /products STATUS=200 LATENCY=135ms,NORMAL
12.145.28.47 USER=guest REQ=GET /about STATUS=200 LATENCY=66ms,NORMAL
223.230.85.53 USER=guest REQ=GET /contact STATUS=200 LATENCY=68ms,NORMAL
224.57.124.143 USER=guest REQ=GET /home STATUS=200 LATENCY=12ms,NORMAL
97.15.115.17 USER=guest REQ=GET /login STATUS=200 LATENCY=145ms,NORMAL
183.101.187.144 USER=guest REQ=GET /api/data STATUS=200 LATENCY=144ms,NORMAL
108.229.38.185 USER=guest REQ=GET /api/data STATUS=200 LATENCY=116ms,NORMAL
203.219.254.183 USER=guest REQ=GET /checkout STATUS=200 LATENCY=74ms,NORMAL
11.242.209.114 USER=guest REQ=GET /login STATUS=200 LATENCY=93ms,NORMAL
219.65.109.20 USER=guest REQ=GET /contact STATUS=200 LATENCY=134ms,NORMAL
166.247.34.29 USER=guest REQ=GET /home STATUS=200 LATENCY=130ms,NORMAL
236.12.147.4 USER=guest REQ=GET /products STATUS=200 LATENCY=119ms,NORMAL
212.203.91.139 USER=guest REQ=GET /home STATUS=200 LATENCY=36ms,NORMAL
212.177.236.99 USER=guest REQ=GET /products STATUS=200 LATENCY=35ms,NORMAL
252.141.71.249 USER=guest REQ=GET /products STATUS=200 LATENCY=108ms,NORMAL
54.125.21.35 USER=guest REQ=GET /api/data STATUS=200 LATENCY=91ms,NORMAL
179.107.192.114 USER=guest REQ=GET /contact STATUS=200 LATENCY=37ms,NORMAL
226.143.243.239 USER=guest REQ=GET /about STATUS=200 LATENCY=116ms,NORMAL
93.217.112.116 USER=guest REQ=GET /about STATUS=200 LATENCY=97ms,NORMAL
13.70.111.128 USER=guest REQ=GET /products STATUS=200 LATENCY=22ms,NORMAL
246.122.194.44 USER=guest REQ=GET /about STATUS=200 LATENCY=112ms,NORMAL
201.50.18.215 USER=guest REQ=GET /products STATUS=200 LATENCY=132ms,NORMAL
170.95.70.29 USER=guest REQ=GET /contact STATUS=200 LATENCY=41ms,NORMAL
198.87.103.180 USER=guest REQ=GET /checkout STATUS=200 LATENCY=38ms,NORMAL
71.162.143.197 USER=guest REQ=GET /contact STATUS=200 LATENCY=101ms,NORMAL
173.62.238.151 USER=guest REQ=GET /contact STATUS=200 LATENCY=28ms,NORMAL
161.118.127.250 USER=guest REQ=GET /login STATUS=200 LATENCY=32ms,NORMAL
179.133.49.33 USER=guest REQ=GET /login STATUS=200 LATENCY=78ms,NORMAL
72.90.43.77 USER=guest REQ=GET /contact STATUS=200 LATENCY=144ms,NORMAL
184.128.143.85 USER=guest REQ=GET /products STATUS=200 LATENCY=111ms,NORMAL
117.89.83.73 USER=guest REQ=GET /about STATUS=200 LATENCY=57ms,NORMAL
225.143.69.166 USER=guest REQ=GET /login STATUS=200 LATENCY=147ms,NORMAL
13.41.226.206 USER=guest REQ=GET /home STATUS=200 LATENCY=13ms,NORMAL
185.47.71.19 USER=guest REQ=GET /products STATUS=200 LATENCY=54ms,NORMAL
68.17.195.230 USER=guest REQ=GET /contact STATUS=200 LATENCY=79ms,NORMAL
37.240.53.45 USER=guest REQ=GET /checkout STATUS=200 LATENCY=135ms,NORMAL
44.13.179.120 USER=guest REQ=GET /checkout STATUS=200 LATENCY=101ms,NORMAL
49.18.129.124 USER=guest REQ=GET /products STATUS=200 LATENCY=66ms,NORMAL
138.48.123.165 USER=guest REQ=GET /api/data STATUS=200 LATENCY=62ms,NORMAL
90.78.228.110 USER=guest REQ=GET /api/data STATUS=200 LATENCY=116ms,NORMAL
207.31.167.18 USER=guest REQ=GET /checkout STATUS=200 LATENCY=15ms,NORMAL
107.120.240.248 USER=guest REQ=GET /contact STATUS=200 LATENCY=57ms,NORMAL
20.215.189.168 USER=guest REQ=GET /contact STATUS=200 LATENCY=27ms,NORMAL
51.211.86.251 USER=guest REQ=GET /login STATUS=200 LATENCY=137ms,NORMAL
167.140.187.155 USER=guest REQ=GET /about STATUS=200 LATENCY=32ms,NORMAL
204.177.2.227 USER=guest REQ=GET /api/data STATUS=200 LATENCY=36ms,NORMAL
51.6.88.139 USER=guest REQ=GET /home STATUS=200 LATENCY=48ms,NORMAL
160.117.171.19 USER=guest REQ=GET /about STATUS=200 LATENCY=138ms,NORMAL
249.72.39.159 USER=guest REQ=GET /login STATUS=200 LATENCY=141ms,NORMAL
245.174.179.67 USER=guest REQ=GET /products STATUS=200 LATENCY=53ms,NORMAL
90.156.52.146 USER=guest REQ=GET /about STATUS=200 LATENCY=116ms,NORMAL
8.152.115.178 USER=guest REQ=GET /login STATUS=200 LATENCY=74ms,NORMAL
54.107.245.141 USER=guest REQ=GET /login STATUS=200 LATENCY=30ms,NORMAL
191.58.87.244 USER=guest REQ=GET /login STATUS=200 LATENCY=87ms,NORMAL
200.75.22.213 USER=guest REQ=GET /home STATUS=200 LATENCY=75ms,NORMAL
57.174.39.129 USER=guest REQ=GET /home STATUS=200 LATENCY=81ms,NORMAL
189.3.109.33 USER=guest REQ=GET /checkout STATUS=200 LATENCY=94ms,NORMAL
99.68.75.102 USER=guest REQ=GET /about STATUS=200 LATENCY=23ms,NORMAL
102.144.21.92 USER=guest REQ=GET /api/data STATUS=200 LATENCY=29ms,NORMAL
88.215.221.179 USER=guest REQ=GET /about STATUS=200 LATENCY=131ms,NORMAL
243.71.211.52 USER=guest REQ=GET /home STATUS=200 LATENCY=100ms,NORMAL
165.100.73.192 USER=guest REQ=GET /products STATUS=200 LATENCY=78ms,NORMAL
69.2.249.243 USER=guest REQ=GET /home STATUS=200 LATENCY=21ms,NORMAL
209.127.8.224 USER=guest REQ=GET /about STATUS=200 LATENCY=135ms,NORMAL
182.145.23.13 USER=guest REQ=GET /contact STATUS=200 LATENCY=109ms,NORMAL
157.125.103.213 USER=guest REQ=GET /about STATUS=200 LATENCY=64ms,NORMAL
198.35.83.152 USER=guest REQ=GET /api/data STATUS=200 LATENCY=16ms,NORMAL
202.155.87.41 USER=guest REQ=GET /api/data STATUS=200 LATENCY=117ms,NORMAL
69.253.99.246 USER=guest REQ=GET /api/data STATUS=200 LATENCY=99ms,NORMAL
184.172.39.53 USER=guest REQ=GET /login STATUS=200 LATENCY=107ms,NORMAL
118.197.24.133 USER=guest REQ=GET /home STATUS=200 LATENCY=109ms,NORMAL
75.32.81.18 USER=guest REQ=GET /contact STATUS=200 LATENCY=60ms,NORMAL
231.116.214.4 USER=guest REQ=GET /checkout STATUS=200 LATENCY=72ms,NORMAL
30.42.159.122 USER=guest REQ=GET /login STATUS=200 LATENCY=141ms,NORMAL
249.147.251.159 USER=guest REQ=GET /checkout STATUS=200 LATENCY=92ms,NORMAL
47.186.227.227 USER=guest REQ=GET /products STATUS=200 LATENCY=88ms,NORMAL
232.61.236.220 USER=guest REQ=GET /api/data STATUS=200 LATENCY=30ms,NORMAL
225.71.135.40 USER=guest REQ=GET /products STATUS=200 LATENCY=38ms,NORMAL
76.69.87.47 USER=guest REQ=GET /contact STATUS=200 LATENCY=29ms,NORMAL
248.171.193.13 USER=guest REQ=GET /products STATUS=200 LATENCY=97ms,NORMAL
93.28.68.177 USER=guest REQ=GET /checkout STATUS=200 LATENCY=114ms,NORMAL
96.177.30.252 USER=guest REQ=GET /login STATUS=200 LATENCY=51ms,NORMAL
165.220.164.19 USER=guest REQ=GET /products STATUS=200 LATENCY=15ms,NORMAL
68.42.190.28 USER=guest REQ=GET /home STATUS=200 LATENCY=82ms,NORMAL
214.44.45.249 USER=guest REQ=GET /api/data STATUS=200 LATENCY=54ms,NORMAL
228.211.172.244 USER=guest REQ=GET /about STATUS=200 LATENCY=121ms,NORMAL
50.216.112.188 USER=guest REQ=GET /login STATUS=200 LATENCY=139ms,NORMAL
237.201.45.176 USER=guest REQ=GET /about STATUS=200 LATENCY=74ms,NORMAL
58.23.192.225 USER=guest REQ=GET /home STATUS=200 LATENCY=86ms,NORMAL
27.185.40.127 USER=guest REQ=GET /api/data STATUS=200 LATENCY=123ms,NORMAL
15.110.198.214 USER=guest REQ=GET /checkout STATUS=200 LATENCY=82ms,NORMAL
123.57.25.187 USER=guest REQ=GET /about STATUS=200 LATENCY=39ms,NORMAL
221.56.14.39 USER=guest REQ=GET /checkout STATUS=200 LATENCY=14ms,NORMAL
250.132.167.104 USER=guest REQ=GET /home STATUS=200 LATENCY=62ms,NORMAL
197.150.223.83 USER=guest REQ=GET /about STATUS=200 LATENCY=65ms,NORMAL
2.255.240.192 USER=guest REQ=GET /home STATUS=200 LATENCY=35ms,NORMAL
245.73.240.128 USER=guest REQ=GET /products STATUS=200 LATENCY=82ms,NORMAL
108.11.207.37 USER=guest REQ=GET /api/data STATUS=200 LATENCY=85ms,NORMAL
199.175.62.40 USER=guest REQ=GET /contact STATUS=200 LATENCY=118ms,NORMAL
141.210.38.116 USER=guest REQ=GET /checkout STATUS=200 LATENCY=55ms,NORMAL
130.145.122.107 USER=guest REQ=GET /login STATUS=200 LATENCY=113ms,NORMAL
153.50.137.163 USER=guest REQ=GET /checkout STATUS=200 LATENCY=149ms,NORMAL
141.129.18.40 USER=guest REQ=GET /home STATUS=200 LATENCY=16ms,NORMAL
8.214.45.169 USER=guest REQ=GET /contact STATUS=200 LATENCY=129ms,NORMAL
205.199.203.245 USER=guest REQ=GET /api/data STATUS=200 LATENCY=147ms,NORMAL
223.113.175.8 USER=guest REQ=GET /about STATUS=200 LATENCY=106ms,NORMAL
47.30.194.160 USER=guest REQ=GET /checkout STATUS=200 LATENCY=53ms,NORMAL
131.145.181.61 USER=guest REQ=GET /checkout STATUS=200 LATENCY=91ms,NORMAL
24.172.243.247 USER=guest REQ=GET /about STATUS=200 LATENCY=143ms,NORMAL
20.81.173.153 USER=guest REQ=GET /login STATUS=200 LATENCY=147ms,NORMAL
53.189.157.217 USER=guest REQ=GET /login STATUS=200 LATENCY=50ms,NORMAL
149.62.221.173 USER=guest REQ=GET /products STATUS=200 LATENCY=42ms,NORMAL
235.71.60.132 USER=guest REQ=GET /about STATUS=200 LATENCY=97ms,NORMAL
109.65.210.77 USER=guest REQ=GET /api/data STATUS=200 LATENCY=23ms,NORMAL
235.159.137.89 USER=guest REQ=GET /api/data STATUS=200 LATENCY=75ms,NORMAL
104.191.174.89 USER=guest REQ=GET /api/data STATUS=200 LATENCY=139ms,NORMAL
146.73.210.166 USER=guest REQ=GET /home STATUS=200 LATENCY=115ms,NORMAL
145.35.11.110 USER=guest REQ=GET /api/data STATUS=200 LATENCY=123ms,NORMAL
99.11.28.51 USER=guest REQ=GET /api/data STATUS=200 LATENCY=54ms,NORMAL
234.56.161.32 USER=guest REQ=GET /products STATUS=200 LATENCY=122ms,NORMAL
90.126.55.117 USER=guest REQ=GET /login STATUS=200 LATENCY=67ms,NORMAL
35.67.83.211 USER=guest REQ=GET /home STATUS=200 LATENCY=46ms,NORMAL
53.208.129.255 USER=guest REQ=GET /login STATUS=200 LATENCY=35ms,NORMAL
24.159.224.134 USER=guest REQ=GET /checkout STATUS=200 LATENCY=100ms,NORMAL
215.52.83.220 USER=guest REQ=GET /products STATUS=200 LATENCY=142ms,NORMAL
62.238.152.176 USER=guest REQ=GET /about STATUS=200 LATENCY=62ms,NORMAL
162.215.10.162 USER=guest REQ=GET /contact STATUS=200 LATENCY=132ms,NORMAL
164.30.33.49 USER=guest REQ=GET /login STATUS=200 LATENCY=15ms,NORMAL
166.240.150.199 USER=guest REQ=GET /home STATUS=200 LATENCY=83ms,NORMAL
192.146.162.55 USER=guest REQ=GET /checkout STATUS=200 LATENCY=140ms,NORMAL
112.6.137.49 USER=guest REQ=GET /contact STATUS=200 LATENCY=87ms,NORMAL
172.106.9.170 USER=guest REQ=GET /checkout STATUS=200 LATENCY=67ms,NORMAL
90.248.21.170 USER=guest REQ=GET /products STATUS=200 LATENCY=28ms,NORMAL
238.69.103.209 USER=guest REQ=GET /checkout STATUS=200 LATENCY=28ms,NORMAL
202.156.26.223 USER=guest REQ=GET /products STATUS=200 LATENCY=41ms,NORMAL
37.201.173.48 USER=guest REQ=GET /checkout STATUS=200 LATENCY=112ms,NORMAL
135.224.137.165 USER=guest REQ=GET /home STATUS=200 LATENCY=52ms,NORMAL
177.3.68.236 USER=guest REQ=GET /contact STATUS=200 LATENCY=146ms,NORMAL
70.180.71.190 USER=guest REQ=GET /home STATUS=200 LATENCY=59ms,NORMAL
22.146.8.100 USER=guest REQ=GET /login STATUS=200 LATENCY=85ms,NORMAL
189.73.244.114 USER=guest REQ=GET /login STATUS=200 LATENCY=89ms,NORMAL
109.102.8.67 USER=guest REQ=GET /about STATUS=200 LATENCY=20ms,NORMAL
233.131.119.3 USER=guest REQ=GET /products STATUS=200 LATENCY=129ms,NORMAL
65.34.243.169 USER=guest REQ=GET /products STATUS=200 LATENCY=92ms,NORMAL
148.151.213.161 USER=guest REQ=GET /checkout STATUS=200 LATENCY=31ms,NORMAL
159.113.73.18 USER=guest REQ=GET /login STATUS=200 LATENCY=126ms,NORMAL
121.202.36.122 USER=guest REQ=GET /login STATUS=200 LATENCY=18ms,NORMAL
97.119.231.171 USER=guest REQ=GET /products STATUS=200 LATENCY=128ms,NORMAL
67.221.64.219 USER=guest REQ=GET /about STATUS=200 LATENCY=51ms,NORMAL
37.27.79.36 USER=guest REQ=GET /contact STATUS=200 LATENCY=150ms,NORMAL
248.120.149.52 USER=guest REQ=GET /contact STATUS=200 LATENCY=87ms,NORMAL
212.26.208.224 USER=guest REQ=GET /contact STATUS=200 LATENCY=143ms,NORMAL
158.29.16.101 USER=guest REQ=GET /contact STATUS=200 LATENCY=148ms,NORMAL
240.113.8.12 USER=guest REQ=GET /api/data STATUS=200 LATENCY=72ms,NORMAL
200.145.146.75 USER=guest REQ=GET /products STATUS=200 LATENCY=101ms,NORMAL
229.177.124.210 USER=guest REQ=GET /api/data STATUS=200 LATENCY=22ms,NORMAL
1.134.62.181 USER=guest REQ=GET /products STATUS=200 LATENCY=124ms,NORMAL
249.143.173.68 USER=guest REQ=GET /home STATUS=200 LATENCY=43ms,NORMAL
175.195.150.105 USER=guest REQ=GET /api/data STATUS=200 LATENCY=74ms,NORMAL
184.123.165.224 USER=guest REQ=GET /api/data STATUS=200 LATENCY=64ms,NORMAL
208.59.68.83 USER=guest REQ=GET /home STATUS=200 LATENCY=129ms,NORMAL
35.255.11.91 USER=guest REQ=GET /about STATUS=200 LATENCY=116ms,NORMAL
34.63.250.155 USER=guest REQ=GET /login STATUS=200 LATENCY=91ms,NORMAL
51.244.241.160 USER=guest REQ=GET /api/data STATUS=200 LATENCY=48ms,NORMAL
203.5.97.54 USER=guest REQ=GET /about STATUS=200 LATENCY=40ms,NORMAL
120.216.225.88 USER=guest REQ=GET /api/data STATUS=200 LATENCY=50ms,NORMAL
103.82.158.159 USER=guest REQ=GET /api/data STATUS=200 LATENCY=67ms,NORMAL
128.51.58.209 USER=guest REQ=GET /about STATUS=200 LATENCY=25ms,NORMAL
243.211.113.142 USER=guest REQ=GET /about STATUS=200 LATENCY=45ms,NORMAL
189.99.29.229 USER=guest REQ=GET /contact STATUS=200 LATENCY=60ms,NORMAL
50.83.248.140 USER=guest REQ=GET /login STATUS=200 LATENCY=93ms,NORMAL
184.79.182.158 USER=guest REQ=GET /home STATUS=200 LATENCY=120ms,NORMAL
233.162.183.11 USER=guest REQ=GET /about STATUS=200 LATENCY=38ms,NORMAL
171.44.127.196 USER=guest REQ=GET /about STATUS=200 LATENCY=11ms,NORMAL
187.92.43.181 USER=guest REQ=GET /about STATUS=200 LATENCY=35ms,NORMAL
105.157.201.21 USER=guest REQ=GET /home STATUS=200 LATENCY=147ms,NORMAL
252.60.236.75 USER=guest REQ=GET /contact STATUS=200 LATENCY=78ms,NORMAL
153.86.142.153 USER=guest REQ=GET /about STATUS=200 LATENCY=56ms,NORMAL
148.242.82.169 USER=guest REQ=GET /login STATUS=200 LATENCY=50ms,NORMAL
101.73.23.247 USER=guest REQ=GET /api/data STATUS=200 LATENCY=116ms,NORMAL
74.198.89.46 USER=guest REQ=GET /home STATUS=200 LATENCY=70ms,NORMAL
140.57.92.23 USER=guest REQ=GET /api/data STATUS=200 LATENCY=127ms,NORMAL
56.80.186.1 USER=guest REQ=GET /about STATUS=200 LATENCY=127ms,NORMAL
71.64.70.52 USER=guest REQ=GET /api/data STATUS=200 LATENCY=116ms,NORMAL
13.240.23.118 USER=guest REQ=GET /login STATUS=200 LATENCY=87ms,NORMAL
238.74.50.206 USER=guest REQ=GET /api/data STATUS=200 LATENCY=105ms,NORMAL
5.168.173.81 USER=guest REQ=GET /contact STATUS=200 LATENCY=27ms,NORMAL
124.97.164.20 USER=guest REQ=GET /products STATUS=200 LATENCY=11ms,NORMAL
188.156.131.155 USER=guest REQ=GET /home STATUS=200 LATENCY=142ms,NORMAL
54.242.236.66 USER=guest REQ=GET /about STATUS=200 LATENCY=135ms,NORMAL
25.242.234.91 USER=guest REQ=GET /about STATUS=200 LATENCY=87ms,NORMAL
